10003008005000000,旅游地理,lvyoudili,4,0,6
10003008006000000,动漫游戏,dongmanyouxi,4,0,6
10003008007000000,老年,laonian,4,0,6
10003008008000000,食品烹饪,shipinpengren,4,0,6
10003008009000000,体育运动,tiyuyundong,4,0,6
10003008010000000,花卉园艺,huahuiyuanyi,4,0,6
10003008011000000,宠物,chongwu,4,0,6
10003009000000000,经济、管理,jingjiguanli,3,1,6
10003009001000000,经济管理,jingjiguanli,4,0,6
10003009002000000,财经,caijing,4,0,6
10003009003000000,金融理财,jinronglicai,4,0,6
10003009004000000,会计,huiji,4,0,6
10003009005000000,税务,shuiwu,4,0,6
10003009006000000,审计,shenji,4,0,6
10003009007000000,劳动人事,laodongrenshi,4,0,6
10003010000000000,时政社会,shizheng,3,1,6
10003010001000000,时政新闻,shizhengxinwen,4,0,6
10003010002000000,军事兵器,junshibingqi,4,0,6
10003010003000000,法制治安,fazhizhian,4,0,6
10003010004000000,社科总论,shekezonglun,4,0,6
10003010005000000,政治,zhengzhi,4,0,6
10003010006000000,公关,gongguan,4,0,6
10003010007000000,民族侨务,minzuqiaowu,4,0,6
10003010008000000,人口,renkou,4,0,6
10003010009000000,人大政协,rendazhengxie,4,0,6
10003010010000000,宗教,zongjiao,4,0,6
10003010011000000,党建,dangjian,4,0,6
10003010012000000,国际,guoji,4,0,6
10003010013000000,年鉴,nianjian,4,0,6
10003010014000000,其他,qita,4,0,6
10003011000000000,历史,lishi,3,1,6
10003011001000000,文史考古,wenshikaogu,4,0,6
10003011002000000,档案,dangan,4,0,6
10003012000000000,科学技术,kexuejishu,3,1,6
10003012001000000,科普,kepu,4,0,6
10003012002000000,综合报道,zonghebaodao,4,0,6
10003012003000000,数学,shuxue,4,0,6
10003012004000000,化学,huaxue,4,0,6
10003012005000000,天文学,tianwenxue,4,0,6
10003012006000000,地理,dili,4,0,6
10003012007000000,生物科学,shengwukexue,4,0,6
10003012008000000,动物,dongwu,4,0,6
10003012009000000,植物,zhiwu,4,0,6
10003012010000000,海洋,haiyang,4,0,6
10003012011000000,物理,wuli,4,0,6
10003012012000000,系统工程,xitonggongcheng,4,0,6
10003012013000000,实用科技,shiyongkeji,4,0,6
10003012014000000,气象,qixiang,4,0,6
10003012015000000,测绘,cehui,4,0,6
10003012016000000,环境,huanjing,4,0,6
